,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,quality_rate
2361,white,0.44444444444444453,0.31999999999999995,0.3972602739726027,0.1798941798941799,0.2027972027972028,0.3902439024390244,0.6029411764705882,0.4854744996772098,0.5670103092783503,0.5833333333333333,0.36363636363636354,6,1
2362,white,0.4722222222222222,0.5733333333333333,0.3972602739726027,0.5661375661375663,0.17482517482517484,0.7317073170731707,0.801470588235294,0.6275016139444887,0.4329896907216497,0.47222222222222227,0.24793388429752072,6,1
2363,white,0.44444444444444453,0.053333333333333316,0.410958904109589,0.1322751322751323,0.06293706293706293,0.17073170731707316,0.1139705882352941,0.18915429309232223,0.3092783505154637,0.4166666666666667,0.6446280991735538,7,1
2364,white,0.33333333333333337,0.2133333333333333,0.7534246575342466,0.39682539682539686,0.21678321678321683,0.8048780487804879,0.7720588235294117,0.5713363460296961,0.5360824742268044,0.3888888888888889,0.1983471074380163,5,0
2365,white,0.5000000000000001,0.43999999999999995,0.3150684931506849,0.7513227513227514,0.31468531468531474,0.32926829268292684,0.6176470588235293,0.7663008392511301,0.47422680412371143,0.37499999999999994,0.28099173553719003,5,0
2366,white,0.36111111111111116,0.13333333333333333,0.4520547945205479,0.042328042328042326,0.1398601398601399,0.4146341463414634,0.4852941176470588,0.26016785022595457,0.6597938144329896,0.5277777777777777,0.5785123966942147,7,1
2367,white,0.4722222222222222,0.12000000000000002,0.3287671232876712,0.39682539682539686,0.7832167832167832,0.3780487804878049,0.5735294117647058,0.5145255003227902,0.46391752577319556,0.22222222222222227,0.39669421487603307,8,1
2368,white,0.5972222222222222,0.16,0.5205479452054794,0.15343915343915346,0.3076923076923077,0.4878048780487805,0.6176470588235293,0.3841187863137634,0.5154639175257731,0.2638888888888889,0.5950413223140494,5,0
2369,white,0.5000000000000001,0.43999999999999995,0.3150684931506849,0.7513227513227514,0.31468531468531474,0.32926829268292684,0.6176470588235293,0.7663008392511301,0.47422680412371143,0.37499999999999994,0.28099173553719003,5,0
2370,white,0.4722222222222222,0.12000000000000002,0.3287671232876712,0.39682539682539686,0.7832167832167832,0.3780487804878049,0.5735294117647058,0.5145255003227902,0.46391752577319556,0.22222222222222227,0.39669421487603307,8,1
2371,white,0.36111111111111116,0.13333333333333333,0.4520547945205479,0.042328042328042326,0.1398601398601399,0.4146341463414634,0.4852941176470588,0.26016785022595457,0.6597938144329896,0.5277777777777777,0.5785123966942147,7,1
2372,white,0.4722222222222222,0.10666666666666666,0.47945205479452047,0.04761904761904763,0.1888111888111888,0.34146341463414637,0.375,0.4073595868302107,0.5670103092783503,0.40277777777777785,0.36363636363636354,6,1
2373,white,0.3472222222222223,0.10666666666666666,0.5068493150684931,0.04761904761904763,0.19580419580419584,0.3170731707317073,0.37867647058823534,0.4092963202065931,0.6804123711340204,0.3888888888888889,0.2975206611570249,6,1
2374,white,0.375,0.45333333333333325,0.1780821917808219,0.6455026455026456,0.2447552447552448,0.3048780487804878,0.5588235294117647,0.684958037443522,0.5360824742268044,0.34722222222222215,0.165289256198347,5,0
2375,white,0.26388888888888895,0.29333333333333333,0.1643835616438356,0.05291005291005292,0.1888111888111888,0.6829268292682927,0.5772058823529411,0.3408650742414494,0.6804123711340204,0.5138888888888888,0.4132231404958677,6,1
2376,white,0.38888888888888895,0.6133333333333333,0.3698630136986301,0.34391534391534395,0.2797202797202798,0.08536585365853659,0.6323529411764706,0.5106520335700537,0.4536082474226806,0.22222222222222227,0.23140495867768607,4,0
2377,white,0.38888888888888895,0.6133333333333333,0.3698630136986301,0.34391534391534395,0.2797202797202798,0.08536585365853659,0.6323529411764706,0.5106520335700537,0.4536082474226806,0.22222222222222227,0.23140495867768607,4,0
2378,white,0.3472222222222223,0.18666666666666668,0.410958904109589,0.5608465608465608,0.25874125874125875,0.6341463414634146,0.525735294117647,0.4958037443511927,0.5051546391752577,0.16666666666666674,0.4628099173553719,5,0
2379,white,0.4027777777777778,0.19999999999999998,0.410958904109589,0.05820105820105821,0.23776223776223776,0.21951219512195122,0.3272058823529412,0.32020658489348364,0.46391752577319556,0.3333333333333333,0.44628099173553704,7,1
2380,white,0.7083333333333334,0.24000000000000002,0.4657534246575343,0.3227513227513228,0.1398601398601399,0.24390243902439024,0.5735294117647058,0.5074241446094305,0.3711340206185567,0.3888888888888889,0.4297520661157024,6,1
2381,white,0.36111111111111116,0.19999999999999998,0.3424657534246575,0.8835978835978837,0.25874125874125875,0.17073170731707316,0.3823529411764706,0.7211103938024479,0.4432989690721647,0.27777777777777773,0.1983471074380163,6,1
2382,white,0.2777777777777779,0.2666666666666667,0.19178082191780824,0.4232804232804233,0.1608391608391609,0.35365853658536583,0.5,0.5364751452550109,0.5773195876288657,0.3055555555555555,0.24793388429752072,6,1
2383,white,0.2777777777777779,0.2666666666666667,0.19178082191780824,0.4232804232804233,0.1608391608391609,0.35365853658536583,0.5,0.5364751452550109,0.5773195876288657,0.3055555555555555,0.24793388429752072,6,1
2384,white,0.31944444444444453,0.2533333333333333,0.2465753424657534,0.04761904761904763,0.13286713286713286,0.23170731707317072,0.3860294117647059,0.3337637185280897,0.7113402061855671,0.3888888888888889,0.3305785123966942,5,0
2385,white,0.7083333333333334,0.2799999999999999,0.4657534246575343,0.6084656084656085,0.14685314685314688,0.4024390243902439,0.6286764705882353,0.6423499031633355,0.42268041237113385,0.34722222222222215,0.4297520661157024,5,0
2386,white,0.7083333333333334,0.24000000000000002,0.4657534246575343,0.3227513227513228,0.1398601398601399,0.24390243902439024,0.5735294117647058,0.5074241446094305,0.3711340206185567,0.3888888888888889,0.4297520661157024,6,1
2387,white,0.6944444444444445,0.2533333333333333,0.4657534246575343,0.5343915343915344,0.1398601398601399,0.22560975609756098,0.588235294117647,0.6184635248547465,0.42268041237113385,0.3611111111111111,0.4297520661157024,5,0
2388,white,0.36111111111111116,0.19999999999999998,0.3424657534246575,0.8835978835978837,0.25874125874125875,0.17073170731707316,0.3823529411764706,0.7211103938024479,0.4432989690721647,0.27777777777777773,0.1983471074380163,6,1
2389,white,0.41666666666666674,0.31999999999999995,0.410958904109589,0.0634920634920635,0.1888111888111888,0.32926829268292684,0.40808823529411764,0.3602324080051602,0.5360824742268044,0.3611111111111111,0.4958677685950412,6,1
2390,white,0.45833333333333337,0.18666666666666668,0.3287671232876712,0.042328042328042326,0.2237762237762238,0.1951219512195122,0.5625,0.31310522918010975,0.5463917525773194,0.43055555555555564,0.5289256198347105,6,1
2391,white,0.38888888888888895,0.5599999999999999,0.5205479452054794,0.3650793650793651,0.25874125874125875,0.3048780487804878,0.6213235294117647,0.6139444803098826,0.6185567010309279,0.4444444444444445,0.2644628099173554,5,0
2392,white,0.31944444444444453,0.33333333333333337,0.19178082191780824,0.2222222222222222,0.30069930069930073,0.3170731707317073,0.4485294117647059,0.49322143318269696,0.5051546391752577,0.3611111111111111,0.23140495867768607,5,0
2393,white,0.33333333333333337,0.24000000000000002,0.5753424657534246,0.34391534391534395,0.2517482517482518,0.7439024390243902,0.7463235294117646,0.5377663008392517,0.4948453608247423,0.43055555555555564,0.24793388429752072,6,1
2394,white,0.5000000000000001,0.16,0.6438356164383561,0.8624338624338624,0.30069930069930073,0.6097560975609756,0.6691176470588235,0.795997417688838,0.3814432989690717,0.5555555555555556,0.2148760330578514,5,0
2395,white,0.31944444444444453,0.33333333333333337,0.19178082191780824,0.2222222222222222,0.30069930069930073,0.3170731707317073,0.4485294117647059,0.49322143318269696,0.5051546391752577,0.3611111111111111,0.23140495867768607,5,0
2396,white,0.33333333333333337,0.24000000000000002,0.5753424657534246,0.34391534391534395,0.2517482517482518,0.7439024390243902,0.7463235294117646,0.5377663008392517,0.4948453608247423,0.43055555555555564,0.24793388429752072,6,1
2397,white,0.375,0.3733333333333333,0.7123287671232876,0.5661375661375663,0.25874125874125875,0.08536585365853659,0.3823529411764706,0.6126533247256418,0.36082474226804084,0.3333333333333333,0.23140495867768607,5,0
2398,white,0.33333333333333337,0.06666666666666668,0.5753424657534246,0.026455026455026467,0.23776223776223776,0.7560975609756098,0.5147058823529411,0.2291801162040059,0.42268041237113385,0.6944444444444444,0.5289256198347105,7,1
2399,white,0.3472222222222223,0.09333333333333332,0.6027397260273972,0.031746031746031744,0.23776223776223776,0.8048780487804879,0.5294117647058824,0.23176242737250163,0.4329896907216497,0.7083333333333333,0.5289256198347105,7,1
2400,white,0.33333333333333337,0.06666666666666668,0.5753424657534246,0.026455026455026467,0.23776223776223776,0.7560975609756098,0.5147058823529411,0.2291801162040059,0.42268041237113385,0.6944444444444444,0.5289256198347105,7,1
2401,white,0.513888888888889,0.19999999999999998,0.8767123287671232,0.6507936507936508,0.16783216783216787,0.6463414634146342,0.6029411764705882,0.7030342156229921,0.28865979381443285,0.43055555555555564,0.1322314049586777,5,0
2402,white,0.3472222222222223,0.09333333333333332,0.6027397260273972,0.031746031746031744,0.23776223776223776,0.8048780487804879,0.5294117647058824,0.23176242737250163,0.4329896907216497,0.7083333333333333,0.5289256198347105,7,1
2403,white,0.33333333333333337,0.06666666666666668,0.5753424657534246,0.026455026455026467,0.23776223776223776,0.7560975609756098,0.5147058823529411,0.2291801162040059,0.42268041237113385,0.6944444444444444,0.5289256198347105,7,1
2404,white,0.2500000000000001,0.2333333333333333,0.8904109589041096,0.031746031746031744,0.4895104895104896,0.1951219512195122,0.48161764705882354,0.38476436410587667,0.4948453608247423,0.27777777777777773,0.23140495867768607,5,0
2405,white,0.41666666666666674,0.31999999999999995,0.3561643835616438,0.08994708994708994,0.14685314685314688,0.12195121951219513,0.35661764705882354,0.2550032278889631,0.35051546391752586,0.27777777777777773,0.5123966942148759,6,1
2406,white,0.41666666666666674,0.2666666666666667,0.3013698630136986,0.49735449735449744,0.30069930069930073,0.4268292682926829,0.4595588235294118,0.6358941252420891,0.3711340206185567,0.3333333333333333,0.2644628099173554,5,0
2407,white,0.41666666666666674,0.31999999999999995,0.3561643835616438,0.08994708994708994,0.14685314685314688,0.12195121951219513,0.35661764705882354,0.2550032278889631,0.35051546391752586,0.27777777777777773,0.5123966942148759,6,1
2408,white,0.2500000000000001,0.2333333333333333,0.8904109589041096,0.031746031746031744,0.4895104895104896,0.1951219512195122,0.48161764705882354,0.38476436410587667,0.4948453608247423,0.27777777777777773,0.23140495867768607,5,0
2409,white,0.375,0.43999999999999995,0.2191780821917808,0.042328042328042326,0.19580419580419584,0.32926829268292684,0.5661764705882353,0.2943834732085264,0.23711340206185572,0.3194444444444445,0.4297520661157024,6,1
2410,white,0.4722222222222222,0.3866666666666666,0.2191780821917808,0.7566137566137567,0.27272727272727276,0.7073170731707317,0.8602941176470588,0.7688831504196258,0.42268041237113385,0.3194444444444445,0.14876033057851235,5,0
2411,white,0.41666666666666674,0.1733333333333333,0.3287671232876712,0.0634920634920635,0.08391608391608395,0.1951219512195122,0.2720588235294118,0.18140735958683507,0.4432989690721647,0.3333333333333333,0.7107438016528926,7,1
2412,white,0.375,0.2133333333333333,0.3835616438356165,0.0634920634920635,0.13286713286713286,0.4634146341463415,0.4632352941176471,0.3040671400903818,0.6391752577319587,0.3333333333333333,0.5619834710743801,5,0
2413,white,0.4027777777777778,0.2666666666666667,0.4931506849315068,0.33862433862433866,0.23776223776223776,0.7195121951219512,0.738970588235294,0.5455132343447389,0.4536082474226806,0.37499999999999994,0.2644628099173554,6,1
2414,white,0.375,0.2133333333333333,0.3287671232876712,0.4232804232804233,0.17482517482517484,0.2926829268292683,0.474264705882353,0.5622982569399682,0.6288659793814433,0.5138888888888888,0.3801652892561984,6,1
2415,white,0.375,0.2133333333333333,0.3835616438356165,0.0634920634920635,0.13286713286713286,0.4634146341463415,0.4632352941176471,0.3040671400903818,0.6391752577319587,0.3333333333333333,0.5619834710743801,5,0
2416,white,0.4305555555555557,0.10666666666666666,0.4383561643835616,0.026455026455026467,0.1608391608391609,0.34146341463414637,0.2720588235294118,0.16849580374435646,0.5257731958762886,0.19444444444444442,0.6776859504132229,6,1
2417,white,0.4305555555555557,0.08000000000000002,0.3835616438356165,0.03703703703703705,0.1188811188811189,0.10975609756097561,0.1838235294117647,0.4138153647514571,0.7628865979381443,0.3194444444444445,0.31404958677685957,5,0
2418,white,0.33333333333333337,0.3466666666666667,0.4931506849315068,0.22751322751322756,0.18181818181818188,0.36585365853658536,0.6580882352941176,0.48353776630084155,0.4432989690721647,0.37499999999999994,0.28099173553719003,5,0
2419,white,0.4027777777777778,0.24000000000000002,0.3287671232876712,0.0687830687830688,0.23776223776223776,0.8414634146341463,0.5441176470588235,0.36281471917365593,0.47422680412371143,0.4166666666666667,0.4132231404958677,5,0
2420,white,0.36111111111111116,0.2533333333333333,0.547945205479452,0.49735449735449744,0.20979020979020985,0.8902439024390244,0.8125,0.5622982569399682,0.47422680412371143,0.3888888888888889,0.23140495867768607,5,0
2421,white,0.38888888888888895,0.22666666666666666,0.4931506849315068,0.4232804232804233,0.19580419580419584,0.7560975609756098,0.7352941176470588,0.5435765009683706,0.47422680412371143,0.3888888888888889,0.2644628099173554,5,0
2422,white,0.26388888888888895,0.29333333333333333,0.3698630136986301,0.05820105820105821,0.034965034965034975,0.5365853658536586,0.3602941176470588,0.1310522918011614,0.7010309278350513,0.47222222222222227,0.7603305785123966,7,1
2423,white,0.5277777777777778,0.29333333333333333,0.3561643835616438,0.970899470899471,0.3076923076923077,0.4268292682926829,0.6176470588235293,0.8166559070368038,0.4948453608247423,0.3888888888888889,0.39669421487603307,5,0
2424,white,0.4027777777777778,0.13333333333333333,0.410958904109589,0.6455026455026456,0.3706293706293707,0.21951219512195122,0.6066176470588235,0.7081988379599835,0.28865979381443285,0.4166666666666667,0.165289256198347,7,1
2425,white,0.4027777777777778,0.13333333333333333,0.410958904109589,0.6455026455026456,0.3706293706293707,0.21951219512195122,0.6066176470588235,0.7081988379599835,0.28865979381443285,0.4166666666666667,0.165289256198347,7,1
2426,white,0.4027777777777778,0.13333333333333333,0.410958904109589,0.6455026455026456,0.3706293706293707,0.21951219512195122,0.6066176470588235,0.7081988379599835,0.28865979381443285,0.4166666666666667,0.165289256198347,7,1
2427,white,0.4027777777777778,0.13333333333333333,0.410958904109589,0.6455026455026456,0.3706293706293707,0.21951219512195122,0.6066176470588235,0.7081988379599835,0.28865979381443285,0.4166666666666667,0.165289256198347,7,1
2428,white,0.4027777777777778,0.13333333333333333,0.410958904109589,0.6455026455026456,0.3706293706293707,0.21951219512195122,0.6066176470588235,0.7081988379599835,0.28865979381443285,0.4166666666666667,0.165289256198347,7,1
2429,white,0.4027777777777778,0.13333333333333333,0.410958904109589,0.6455026455026456,0.3706293706293707,0.21951219512195122,0.6066176470588235,0.7081988379599835,0.28865979381443285,0.4166666666666667,0.165289256198347,7,1
2430,white,0.16666666666666674,0.08000000000000002,0.3424657534246575,0.005291005291005291,0.20979020979020985,0.17073170731707316,0.30514705882352944,0.30923176242737327,0.5154639175257731,0.2916666666666667,0.1983471074380163,6,1
2431,white,0.4027777777777778,0.13333333333333333,0.410958904109589,0.6455026455026456,0.3706293706293707,0.21951219512195122,0.6066176470588235,0.7081988379599835,0.28865979381443285,0.4166666666666667,0.165289256198347,7,1
2432,white,0.45833333333333337,0.7133333333333333,0.136986301369863,0.042328042328042326,0.41258741258741266,0.2926829268292683,0.5441176470588235,0.5087153001936855,0.4948453608247423,0.3611111111111111,0.28099173553719003,4,0
2433,white,0.41666666666666674,0.06666666666666668,0.3835616438356165,0.6719576719576721,0.2867132867132868,0.5609756097560976,0.4632352941176471,0.6094254357650186,0.6391752577319587,0.27777777777777773,0.3471074380165289,6,1
2434,white,0.38888888888888895,0.3466666666666667,0.410958904109589,0.417989417989418,0.3496503496503497,0.2804878048780488,0.5367647058823529,0.5836023240800472,0.7628865979381443,0.5833333333333333,0.4958677685950412,7,1
2435,white,0.4722222222222222,0.31999999999999995,0.3972602739726027,0.04761904761904763,0.2027972027972028,0.3780487804878049,0.5073529411764706,0.377663008392517,0.4948453608247423,0.4583333333333334,0.4628099173553719,5,0
2436,white,0.33333333333333337,0.1733333333333333,0.3972602739726027,0.5873015873015873,0.27272727272727276,0.5853658536585366,0.5183823529411764,0.4977404777275751,0.5154639175257731,0.22222222222222227,0.4628099173553719,5,0
2437,white,0.20833333333333348,0.5599999999999999,0.1780821917808219,0.23280423280423285,0.13286713286713286,0.13414634146341464,0.3713235294117647,0.23757262750161345,0.7835051546391751,0.9166666666666665,0.909090909090909,7,1
2438,white,0.5972222222222222,0.5866666666666667,0.4657534246575343,0.031746031746031744,0.23076923076923084,0.2073170731707317,0.5919117647058824,0.422853453841185,0.5360824742268044,0.2361111111111111,0.4297520661157024,5,0
2439,white,0.5416666666666666,0.2666666666666667,0.4246575342465753,0.07936507936507937,0.25874125874125875,0.32926829268292684,0.7426470588235293,0.46675274370562647,0.5257731958762886,0.5833333333333333,0.2975206611570249,5,0
2440,white,0.3472222222222223,0.18666666666666668,0.4657534246575343,0.042328042328042326,0.0979020979020979,0.6707317073170732,0.4007352941176471,0.15945771465461434,0.47422680412371143,0.6666666666666665,0.611570247933884,6,1
2441,white,0.5416666666666666,0.2666666666666667,0.4246575342465753,0.07936507936507937,0.25874125874125875,0.32926829268292684,0.7426470588235293,0.46675274370562647,0.5257731958762886,0.5833333333333333,0.2975206611570249,5,0
2442,white,0.41666666666666674,0.31999999999999995,0.3698630136986301,0.8148148148148149,0.17482517482517484,0.6951219512195123,0.6580882352941176,0.7921239509361016,0.6391752577319587,0.5277777777777777,0.165289256198347,6,1
2443,white,0.4027777777777778,0.04000000000000001,0.5753424657534246,0.026455026455026467,0.23076923076923084,0.6097560975609756,0.4632352941176471,0.22466107165913485,0.47422680412371143,0.7222222222222221,0.5454545454545454,7,1
2444,white,0.31944444444444453,0.24000000000000002,0.4383561643835616,0.7777777777777779,0.15384615384615385,0.7682926829268293,0.6580882352941176,0.7256294383473261,0.6082474226804124,0.5416666666666667,0.23140495867768607,5,0
2445,white,0.3472222222222223,0.18666666666666668,0.4657534246575343,0.042328042328042326,0.0979020979020979,0.6707317073170732,0.4007352941176471,0.15945771465461434,0.47422680412371143,0.6666666666666665,0.611570247933884,6,1
2446,white,0.38888888888888895,0.29333333333333333,0.3972602739726027,0.1164021164021164,0.11188811188811192,0.43902439024390244,0.3713235294117647,0.289218850871535,0.6082474226804124,0.5694444444444444,0.5454545454545454,7,1
2447,white,0.38888888888888895,0.29333333333333333,0.3972602739726027,0.1164021164021164,0.11188811188811192,0.43902439024390244,0.3713235294117647,0.289218850871535,0.6082474226804124,0.5694444444444444,0.5454545454545454,7,1
2448,white,0.44444444444444453,0.16,0.410958904109589,0.01587301587301588,0.06993006993006994,0.03658536585365854,0.08088235294117646,0.14202711426727177,0.4948453608247423,0.19444444444444442,0.6611570247933882,6,1
2449,white,0.45833333333333337,0.16,0.4931506849315068,0.10052910052910055,0.13286713286713286,0.25609756097560976,0.5551470588235293,0.43189154293092713,0.7835051546391751,0.37499999999999994,0.4297520661157024,6,1
2450,white,0.6944444444444445,0.24000000000000002,0.4520547945205479,0.39682539682539686,0.10489510489510491,0.5609756097560976,0.7205882352941176,0.5468043899289938,0.42268041237113385,0.3333333333333333,0.4628099173553719,6,1
2451,white,0.5000000000000001,0.22666666666666666,0.4383561643835616,0.4021164021164021,0.10489510489510491,0.6341463414634146,0.7463235294117646,0.550032278889617,0.4123711340206184,0.3333333333333333,0.4628099173553719,6,1
2452,white,0.44444444444444453,0.16,0.410958904109589,0.01587301587301588,0.06993006993006994,0.03658536585365854,0.08088235294117646,0.14202711426727177,0.4948453608247423,0.19444444444444442,0.6611570247933882,6,1
2453,white,0.33333333333333337,0.2533333333333333,0.6301369863013698,0.5555555555555556,0.3076923076923077,0.524390243902439,0.6286764705882353,0.6326662362814801,0.47422680412371143,0.625,0.23140495867768607,5,0
2454,white,0.36111111111111116,0.29333333333333333,0.5342465753424658,0.380952380952381,0.2027972027972028,0.7317073170731707,0.7830882352941176,0.5674628792769596,0.48453608247422686,0.3888888888888889,0.23140495867768607,5,0
2455,white,0.38888888888888895,0.29333333333333333,0.3972602739726027,0.1164021164021164,0.11188811188811192,0.43902439024390244,0.3713235294117647,0.289218850871535,0.6082474226804124,0.5694444444444444,0.5454545454545454,7,1
2456,white,0.375,0.3733333333333333,0.7123287671232876,0.5026455026455027,0.2867132867132868,0.34146341463414637,0.4926470588235294,0.591994835377676,0.36082474226804084,0.25000000000000006,0.23140495867768607,5,0
2457,white,0.3125000000000001,0.1733333333333333,0.5068493150684931,0.1375661375661376,0.08391608391608395,0.23170731707317072,0.2720588235294118,0.2356358941252381,0.6907216494845363,0.34722222222222215,0.6611570247933882,5,0
2458,white,0.36111111111111116,0.13333333333333333,0.5616438356164383,0.7195767195767196,0.20979020979020985,0.5609756097560976,0.4522058823529412,0.6242737249838655,0.5773195876288657,0.6944444444444444,0.3801652892561984,7,1
2459,white,0.36111111111111116,0.13333333333333333,0.5616438356164383,0.7195767195767196,0.20979020979020985,0.5609756097560976,0.4522058823529412,0.6242737249838655,0.5773195876288657,0.6944444444444444,0.3801652892561984,7,1
2460,white,0.36111111111111116,0.13333333333333333,0.5616438356164383,0.7195767195767196,0.20979020979020985,0.5609756097560976,0.4522058823529412,0.6242737249838655,0.5773195876288657,0.6944444444444444,0.3801652892561984,7,1
2461,white,0.375,0.24000000000000002,0.2876712328767123,0.12169312169312171,0.1188811188811189,0.5731707317073171,0.44117647058823534,0.24402840542285986,0.5154639175257731,0.22222222222222227,0.5454545454545454,7,1
2462,white,0.375,0.36,0.47945205479452047,0.28571428571428575,0.37762237762237766,0.36585365853658536,0.5294117647058824,0.5332472562943877,0.39175257731958757,0.34722222222222215,0.23140495867768607,6,1
2463,white,0.375,0.3733333333333333,0.7123287671232876,0.5026455026455027,0.2867132867132868,0.34146341463414637,0.4926470588235294,0.591994835377676,0.36082474226804084,0.25000000000000006,0.23140495867768607,5,0
2464,white,0.375,0.24000000000000002,0.2876712328767123,0.12169312169312171,0.1188811188811189,0.5731707317073171,0.44117647058823534,0.24402840542285986,0.5154639175257731,0.22222222222222227,0.5454545454545454,7,1
2465,white,0.36111111111111116,0.13333333333333333,0.5616438356164383,0.7195767195767196,0.20979020979020985,0.5609756097560976,0.4522058823529412,0.6242737249838655,0.5773195876288657,0.6944444444444444,0.3801652892561984,7,1
2466,white,0.3125000000000001,0.1733333333333333,0.5068493150684931,0.1375661375661376,0.08391608391608395,0.23170731707317072,0.2720588235294118,0.2356358941252381,0.6907216494845363,0.34722222222222215,0.6611570247933882,5,0
2467,white,0.5694444444444445,0.2133333333333333,0.3561643835616438,0.05820105820105821,0.16783216783216787,0.4268292682926829,0.47794117647058826,0.3905745642349956,0.7422680412371134,0.40277777777777785,0.39669421487603307,7,1
2468,white,0.5416666666666666,0.12000000000000002,0.3150684931506849,0.05820105820105821,0.1398601398601399,0.4634146341463415,0.4485294117647059,0.36216914138154266,0.6701030927835054,0.2638888888888889,0.44628099173553704,7,1
2469,white,0.4305555555555557,0.2133333333333333,0.3287671232876712,0.4444444444444445,0.14685314685314688,0.5,0.7830882352941176,0.5971594577146533,0.7731958762886602,0.3333333333333333,0.36363636363636354,6,1
2470,white,0.26388888888888895,0.6933333333333332,0.0,0.03703703703703705,0.2447552447552448,0.8658536585365854,0.7022058823529411,0.31697869593286043,0.865979381443299,0.2916666666666667,0.47933884297520657,5,0
2471,white,0.2777777777777779,0.4866666666666666,0.3561643835616438,0.042328042328042326,0.1258741258741259,0.2682926829268293,0.37867647058823534,0.2821174951581753,0.5979381443298966,0.19444444444444442,0.4132231404958677,6,1
2472,white,0.38888888888888895,0.2666666666666667,0.3835616438356165,0.09523809523809523,0.02097902097902099,0.4268292682926829,0.34558823529411764,0.22788896061975095,0.5567010309278349,0.2361111111111111,0.611570247933884,7,1
2473,white,0.4027777777777778,0.48,0.273972602739726,0.8148148148148149,0.39160839160839167,0.7317073170731707,0.6617647058823529,0.7572627501614022,0.42268041237113385,0.3194444444444445,0.09917355371900816,5,0
2474,white,0.45833333333333337,0.2133333333333333,0.3698630136986301,0.5714285714285715,0.17482517482517484,0.47560975609756095,0.6176470588235293,0.6856036152356353,0.4948453608247423,0.3055555555555555,0.165289256198347,5,0
2475,white,0.6666666666666666,0.30666666666666664,0.9999999999999999,0.7275132275132276,0.2447552447552448,0.3170731707317073,0.6801470588235293,0.8405422853453928,0.24742268041237114,0.9166666666666665,0.11570247933884281,5,0
2476,white,0.5972222222222222,0.31999999999999995,0.3561643835616438,0.07936507936507937,0.3706293706293707,0.3048780487804878,0.2977941176470588,0.16978695932859722,0.39175257731958757,0.34722222222222215,0.7933884297520659,6,1
2477,white,0.45833333333333337,0.2133333333333333,0.3698630136986301,0.5714285714285715,0.17482517482517484,0.47560975609756095,0.6176470588235293,0.6856036152356353,0.4948453608247423,0.3055555555555555,0.165289256198347,5,0
2478,white,0.6666666666666666,0.30666666666666664,0.9999999999999999,0.7275132275132276,0.2447552447552448,0.3170731707317073,0.6801470588235293,0.8405422853453928,0.24742268041237114,0.9166666666666665,0.11570247933884281,5,0
2479,white,0.5000000000000001,0.06666666666666668,0.5205479452054794,0.026455026455026467,0.0979020979020979,0.5,0.3602941176470588,0.2588766946417067,0.5773195876288657,0.43055555555555564,0.6280991735537191,6,1
2480,white,0.736111111111111,0.08000000000000002,0.5068493150684931,0.026455026455026467,0.17482517482517484,0.4268292682926829,0.286764705882353,0.27437056165268814,0.34020618556701,0.4583333333333334,0.5950413223140494,6,1
2481,white,0.48611111111111127,0.16,0.5068493150684931,0.031746031746031744,0.13286713286713286,0.32926829268292684,0.30514705882352944,0.2717882504841853,0.4329896907216497,0.5416666666666667,0.6280991735537191,6,1
2482,white,0.3055555555555556,0.09333333333333332,0.47945205479452047,0.8042328042328043,0.23076923076923084,0.6585365853658537,0.5588235294117647,0.601032924467404,0.5360824742268044,0.20833333333333331,0.4297520661157024,5,0
2483,white,0.513888888888889,0.19999999999999998,0.547945205479452,0.24338624338624343,0.39860139860139865,0.15853658536585366,0.3125,0.5016139444803116,0.46391752577319556,0.8055555555555556,0.28099173553719003,5,0
2484,white,0.5833333333333334,0.33333333333333337,0.3013698630136986,0.24338624338624343,0.2657342657342658,0.2804878048780488,0.5330882352941176,0.5267914783731413,0.5154639175257731,0.34722222222222215,0.3801652892561984,5,0
2485,white,0.45138888888888906,0.12000000000000002,0.3287671232876712,0.47619047619047616,0.7692307692307693,0.6707317073170732,0.6323529411764706,0.5597159457714724,0.4432989690721647,0.3055555555555555,0.36363636363636354,6,1
2486,white,0.38888888888888895,0.053333333333333316,0.410958904109589,0.24338624338624343,0.27272727272727276,0.45121951219512196,0.39338235294117646,0.4138153647514571,0.6288659793814433,0.3055555555555555,0.3471074380165289,7,1
2487,white,0.26388888888888895,0.09333333333333332,0.3835616438356165,0.010582010582010588,0.19580419580419584,0.5121951219512195,0.4448529411764706,0.3143963847643647,0.5360824742268044,0.40277777777777785,0.2148760330578514,5,0
2488,white,0.375,0.19999999999999998,0.3972602739726027,0.7328042328042328,0.33566433566433573,0.34146341463414637,0.5073529411764706,0.6746287927695391,0.6288659793814433,0.4444444444444445,0.36363636363636354,6,1
2489,white,0.45138888888888906,0.12000000000000002,0.3287671232876712,0.47619047619047616,0.7692307692307693,0.6707317073170732,0.6323529411764706,0.5597159457714724,0.4432989690721647,0.3055555555555555,0.36363636363636354,6,1
2490,white,0.4305555555555557,0.3466666666666667,0.5342465753424658,0.33333333333333337,0.39860139860139865,0.5121951219512195,0.5735294117647058,0.5487411233053621,0.402061855670103,0.43055555555555564,0.24793388429752072,5,0
